TOPIC,SUBTOPIC,SUBTOPIC_ID,CLASSIFICATION,CLASSIFICATION_ID,GROUP,GROUP_ID,GROUP_ORDER,SUBGROUP,SUBGROUP_ID,SUBGROUP_ORDER,ESTIMATE_TYPE,ESTIMATE_TYPE_ID,TIME_PERIOD,TIME_PERIOD_ID,ESTIMATE,STANDARD_ERROR,ESTIMATE_LCI,ESTIMATE_UCI,FLAG,FOOTNOTE_ID_LIST
Dietary fiber intake,,,Demographic Characteristic,1,Age group,1,2,30-39 years,7,8,Mean intake per person on a given day in grams,2,2013-2014,8,17.8,0.4,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Dietary fiber intake,,,Demographic Characteristic,1,Age group,1,2,30-39 years,7,8,Mean intake per person on a given day in grams,2,2015-2016,9,18.2,0.8,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Dietary fiber intake,,,Demographic Characteristic,1,Age group,1,2,30-39 years,7,8,Mean intake per person on a given day in grams,2,2017-2018,10,17.7,0.7,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Dietary fiber intake,,,Demographic Characteristic,1,Age group,1,2,40-49 years,8,9,Mean intake per person on a given day in grams,2,1999-2000,1,16.7,0.8,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Dietary fiber intake,,,Demographic Characteristic,1,Age group,1,2,40-49 years,8,9,Mean intake per person on a given day in grams,2,2001-2002,2,17,0.7,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Dietary fiber intake,,,Demographic Characteristic,1,Age group,1,2,40-49 years,8,9,Mean intake per person on a given day in grams,2,2003-2004,3,15.6,0.4,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Dietary fiber intake,,,Demographic Characteristic,1,Age group,1,2,40-49 years,8,9,Mean intake per person on a given day in grams,2,2005-2006,4,16.2,0.6,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Dietary fiber intake,,,Demographic Characteristic,1,Age group,1,2,40-49 years,8,9,Mean intake per person on a given day in grams,2,2007-2008,5,15.8,0.7,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Dietary fiber intake,,,Demographic Characteristic,1,Age group,1,2,40-49 years,8,9,Mean intake per person on a given day in grams,2,2009-2010,6,17.6,0.6,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Dietary fiber intake,,,Demographic Characteristic,1,Age group,1,2,40-49 years,8,9,Mean intake per person on a given day in grams,2,2011-2012,7,17.7,0.6,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Dietary fiber intake,,,Demographic Characteristic,1,Age group,1,2,40-49 years,8,9,Mean intake per person on a given day in grams,2,2013-2014,8,17.4,0.3,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Dietary fiber intake,,,Demographic Characteristic,1,Age group,1,2,40-49 years,8,9,Mean intake per person on a given day in grams,2,2015-2016,9,17.1,0.7,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Dietary fiber intake,,,Demographic Characteristic,1,Age group,1,2,40-49 years,8,9,Mean intake per person on a given day in grams,2,2017-2018,10,16.9,0.6,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Dietary fiber intake,,,Demographic Characteristic,1,Age group,1,2,50-59 years,9,10,Mean intake per person on a given day in grams,2,1999-2000,1,16.3,1,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Dietary fiber intake,,,Demographic Characteristic,1,Age group,1,2,50-59 years,9,10,Mean intake per person on a given day in grams,2,2001-2002,2,16,0.7,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Dietary fiber intake,,,Demographic Characteristic,1,Age group,1,2,50-59 years,9,10,Mean intake per person on a given day in grams,2,2003-2004,3,15.6,0.6,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Dietary fiber intake,,,Demographic Characteristic,1,Age group,1,2,50-59 years,9,10,Mean intake per person on a given day in grams,2,2005-2006,4,16.6,0.6,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Dietary fiber intake,,,Demographic Characteristic,1,Age group,1,2,50-59 years,9,10,Mean intake per person on a given day in grams,2,2007-2008,5,16.9,0.9,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Dietary fiber intake,,,Demographic Characteristic,1,Age group,1,2,50-59 years,9,10,Mean intake per person on a given day in grams,2,2009-2010,6,17.9,0.6,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Dietary fiber intake,,,Demographic Characteristic,1,Age group,1,2,50-59 years,9,10,Mean intake per person on a given day in grams,2,2011-2012,7,18,0.5,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Dietary fiber intake,,,Demographic Characteristic,1,Age group,1,2,50-59 years,9,10,Mean intake per person on a given day in grams,2,2013-2014,8,17.3,0.6,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Dietary fiber intake,,,Demographic Characteristic,1,Age group,1,2,50-59 years,9,10,Mean intake per person on a given day in grams,2,2015-2016,9,17.5,0.7,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Dietary fiber intake,,,Demographic Characteristic,1,Age group,1,2,50-59 years,9,10,Mean intake per person on a given day in grams,2,2017-2018,10,17.2,0.7,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Dietary fiber intake,,,Demographic Characteristic,1,Age group,1,2,60-69 years,10,11,Mean intake per person on a given day in grams,2,1999-2000,1,16.3,0.6,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Dietary fiber intake,,,Demographic Characteristic,1,Age group,1,2,60-69 years,10,11,Mean intake per person on a given day in grams,2,2001-2002,2,16.9,0.7,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Dietary fiber intake,,,Demographic Characteristic,1,Age group,1,2,60-69 years,10,11,Mean intake per person on a given day in grams,2,2003-2004,3,15,0.4,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Dietary fiber intake,,,Demographic Characteristic,1,Age group,1,2,60-69 years,10,11,Mean intake per person on a given day in grams,2,2005-2006,4,15.8,0.5,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Dietary fiber intake,,,Demographic Characteristic,1,Age group,1,2,60-69 years,10,11,Mean intake per person on a given day in grams,2,2007-2008,5,16.1,0.5,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Dietary fiber intake,,,Demographic Characteristic,1,Age group,1,2,60-69 years,10,11,Mean intake per person on a given day in grams,2,2009-2010,6,16.9,0.3,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Dietary fiber intake,,,Demographic Characteristic,1,Age group,1,2,60-69 years,10,11,Mean intake per person on a given day in grams,2,2011-2012,7,18.6,0.8,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Dietary fiber intake,,,Demographic Characteristic,1,Age group,1,2,60-69 years,10,11,Mean intake per person on a given day in grams,2,2013-2014,8,16.9,0.6,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Dietary fiber intake,,,Demographic Characteristic,1,Age group,1,2,60-69 years,10,11,Mean intake per person on a given day in grams,2,2015-2016,9,17.5,0.7,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Dietary fiber intake,,,Demographic Characteristic,1,Age group,1,2,60-69 years,10,11,Mean intake per person on a given day in grams,2,2017-2018,10,16.4,0.7,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Dietary fiber intake,,,Demographic Characteristic,1,Age group,1,2,70 years and older,11,12,Mean intake per person on a given day in grams,2,1999-2000,1,15.5,0.6,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Dietary fiber intake,,,Demographic Characteristic,1,Age group,1,2,70 years and older,11,12,Mean intake per person on a given day in grams,2,2001-2002,2,15.2,0.5,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Dietary fiber intake,,,Demographic Characteristic,1,Age group,1,2,70 years and older,11,12,Mean intake per person on a given day in grams,2,2003-2004,3,14.9,0.3,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Dietary fiber intake,,,Demographic Characteristic,1,Age group,1,2,70 years and older,11,12,Mean intake per person on a given day in grams,2,2005-2006,4,14.9,0.5,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Dietary fiber intake,,,Demographic Characteristic,1,Age group,1,2,70 years and older,11,12,Mean intake per person on a given day in grams,2,2007-2008,5,15.3,0.5,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Dietary fiber intake,,,Demographic Characteristic,1,Age group,1,2,70 years and older,11,12,Mean intake per person on a given day in grams,2,2009-2010,6,16,0.4,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Dietary fiber intake,,,Demographic Characteristic,1,Age group,1,2,70 years and older,11,12,Mean intake per person on a given day in grams,2,2011-2012,7,16.5,0.4,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Dietary fiber intake,,,Demographic Characteristic,1,Age group,1,2,70 years and older,11,12,Mean intake per person on a given day in grams,2,2013-2014,8,16.8,0.5,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Dietary fiber intake,,,Demographic Characteristic,1,Age group,1,2,70 years and older,11,12,Mean intake per person on a given day in grams,2,2015-2016,9,16.1,0.4,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Dietary fiber intake,,,Demographic Characteristic,1,Age group,1,2,70 years and older,11,12,Mean intake per person on a given day in grams,2,2017-2018,10,16.8,0.5,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Dietary fiber intake,,,Demographic Characteristic,1,Race and Hispanic origin,2,3,"All races, Hispanic",12,13,Mean intake per person on a given day in grams,2,1999-2000,1,,,,,- - -,"FN_NHANESDIET07,FN_NHANESDIET08,FN_NHANESDIET17,NA_NHANES07,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Dietary fiber intake,,,Demographic Characteristic,1,Race and Hispanic origin,2,3,"All races, Hispanic",12,13,Mean intake per person on a given day in grams,2,2001-2002,2,,,,,- - -,"FN_NHANESDIET07,FN_NHANESDIET08,FN_NHANESDIET17,NA_NHANES07,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Dietary fiber intake,,,Demographic Characteristic,1,Race and Hispanic origin,2,3,"All races, Hispanic",12,13,Mean intake per person on a given day in grams,2,2003-2004,3,,,,,- - -,"FN_NHANESDIET07,FN_NHANESDIET08,FN_NHANESDIET17,NA_NHANES07,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Dietary fiber intake,,,Demographic Characteristic,1,Race and Hispanic origin,2,3,"All races, Hispanic",12,13,Mean intake per person on a given day in grams,2,2005-2006,4,,,,,- - -,"FN_NHANESDIET07,FN_NHANESDIET08,FN_NHANESDIET17,NA_NHANES07,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Dietary fiber intake,,,Demographic Characteristic,1,Race and Hispanic origin,2,3,"All races, Hispanic",12,13,Mean intake per person on a given day in grams,2,2007-2008,5,15.9,0.4,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Dietary fiber intake,,,Demographic Characteristic,1,Race and Hispanic origin,2,3,"All races, Hispanic",12,13,Mean intake per person on a given day in grams,2,2009-2010,6,17,0.4,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Dietary fiber intake,,,Demographic Characteristic,1,Race and Hispanic origin,2,3,"All races, Hispanic",12,13,Mean intake per person on a given day in grams,2,2011-2012,7,18.1,0.6,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Dietary fiber intake,,,Demographic Characteristic,1,Race and Hispanic origin,2,3,"All races, Hispanic",12,13,Mean intake per person on a given day in grams,2,2013-2014,8,18.2,0.6,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Dietary fiber intake,,,Demographic Characteristic,1,Race and Hispanic origin,2,3,"All races, Hispanic",12,13,Mean intake per person on a given day in grams,2,2015-2016,9,17.5,0.4,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Dietary fiber intake,,,Demographic Characteristic,1,Race and Hispanic origin,2,3,"All races, Hispanic",12,13,Mean intake per person on a given day in grams,2,2017-2018,10,18.4,0.5,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Dietary fiber intake,,,Demographic Characteristic,1,Race and Hispanic origin,2,3,"All races, Hispanic, Mexican",13,14,Mean intake per person on a given day in grams,2,1999-2000,1,16.2,0.4,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Dietary fiber intake,,,Demographic Characteristic,1,Race and Hispanic origin,2,3,"All races, Hispanic, Mexican",13,14,Mean intake per person on a given day in grams,2,2001-2002,2,16.8,0.4,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Dietary fiber intake,,,Demographic Characteristic,1,Race and Hispanic origin,2,3,"All races, Hispanic, Mexican",13,14,Mean intake per person on a given day in grams,2,2003-2004,3,17.7,0.4,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Dietary fiber intake,,,Demographic Characteristic,1,Race and Hispanic origin,2,3,"All races, Hispanic, Mexican",13,14,Mean intake per person on a given day in grams,2,2005-2006,4,17.3,0.5,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Dietary fiber intake,,,Demographic Characteristic,1,Race and Hispanic origin,2,3,"All races, Hispanic, Mexican",13,14,Mean intake per person on a given day in grams,2,2007-2008,5,16.3,0.5,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Dietary fiber intake,,,Demographic Characteristic,1,Race and Hispanic origin,2,3,"All races, Hispanic, Mexican",13,14,Mean intake per person on a given day in grams,2,2009-2010,6,18.1,0.5,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Dietary fiber intake,,,Demographic Characteristic,1,Race and Hispanic origin,2,3,"All races, Hispanic, Mexican",13,14,Mean intake per person on a given day in grams,2,2011-2012,7,19,0.6,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Dietary fiber intake,,,Demographic Characteristic,1,Race and Hispanic origin,2,3,"All races, Hispanic, Mexican",13,14,Mean intake per person on a given day in grams,2,2013-2014,8,19,0.8,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Dietary fiber intake,,,Demographic Characteristic,1,Race and Hispanic origin,2,3,"All races, Hispanic, Mexican",13,14,Mean intake per person on a given day in grams,2,2015-2016,9,18.1,0.5,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Dietary fiber intake,,,Demographic Characteristic,1,Race and Hispanic origin,2,3,"All races, Hispanic, Mexican",13,14,Mean intake per person on a given day in grams,2,2017-2018,10,18.5,0.6,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Dietary fiber intake,,,Demographic Characteristic,1,Race and Hispanic origin,2,3,"Asian only, non-Hispanic",14,15,Mean intake per person on a given day in grams,2,1999-2000,1,,,,,- - -,"FN_NHANESDIET07,FN_NHANESDIET08,FN_NHANESDIET17,NA_NHANES07,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Dietary fiber intake,,,Demographic Characteristic,1,Race and Hispanic origin,2,3,"Asian only, non-Hispanic",14,15,Mean intake per person on a given day in grams,2,2001-2002,2,,,,,- - -,"FN_NHANESDIET07,FN_NHANESDIET08,FN_NHANESDIET17,NA_NHANES07,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Dietary fiber intake,,,Demographic Characteristic,1,Race and Hispanic origin,2,3,"Asian only, non-Hispanic",14,15,Mean intake per person on a given day in grams,2,2003-2004,3,,,,,- - -,"FN_NHANESDIET07,FN_NHANESDIET08,FN_NHANESDIET17,NA_NHANES07,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Dietary fiber intake,,,Demographic Characteristic,1,Race and Hispanic origin,2,3,"Asian only, non-Hispanic",14,15,Mean intake per person on a given day in grams,2,2005-2006,4,,,,,- - -,"FN_NHANESDIET07,FN_NHANESDIET08,FN_NHANESDIET17,NA_NHANES07,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Dietary fiber intake,,,Demographic Characteristic,1,Race and Hispanic origin,2,3,"Asian only, non-Hispanic",14,15,Mean intake per person on a given day in grams,2,2007-2008,5,,,,,- - -,"FN_NHANESDIET07,FN_NHANESDIET08,FN_NHANESDIET17,NA_NHANES07,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Dietary fiber intake,,,Demographic Characteristic,1,Race and Hispanic origin,2,3,"Asian only, non-Hispanic",14,15,Mean intake per person on a given day in grams,2,2009-2010,6,,,,,- - -,"FN_NHANESDIET07,FN_NHANESDIET08,FN_NHANESDIET17,NA_NHANES07,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Dietary fiber intake,,,Demographic Characteristic,1,Race and Hispanic origin,2,3,"Asian only, non-Hispanic",14,15,Mean intake per person on a given day in grams,2,2011-2012,7,18.1,0.5,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Dietary fiber intake,,,Demographic Characteristic,1,Race and Hispanic origin,2,3,"Asian only, non-Hispanic",14,15,Mean intake per person on a given day in grams,2,2013-2014,8,17.8,0.6,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Dietary fiber intake,,,Demographic Characteristic,1,Race and Hispanic origin,2,3,"Asian only, non-Hispanic",14,15,Mean intake per person on a given day in grams,2,2015-2016,9,18.7,0.8,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Dietary fiber intake,,,Demographic Characteristic,1,Race and Hispanic origin,2,3,"Asian only, non-Hispanic",14,15,Mean intake per person on a given day in grams,2,2017-2018,10,19.5,0.8,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Dietary fiber intake,,,Demographic Characteristic,1,Race and Hispanic origin,2,3,"Black only, non-Hispanic",15,16,Mean intake per person on a given day in grams,2,1999-2000,1,12.1,0.3,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Dietary fiber intake,,,Demographic Characteristic,1,Race and Hispanic origin,2,3,"Black only, non-Hispanic",15,16,Mean intake per person on a given day in grams,2,2001-2002,2,13.4,0.4,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Dietary fiber intake,,,Demographic Characteristic,1,Race and Hispanic origin,2,3,"Black only, non-Hispanic",15,16,Mean intake per person on a given day in grams,2,2003-2004,3,12.1,0.4,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Dietary fiber intake,,,Demographic Characteristic,1,Race and Hispanic origin,2,3,"Black only, non-Hispanic",15,16,Mean intake per person on a given day in grams,2,2005-2006,4,12.5,0.3,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Dietary fiber intake,,,Demographic Characteristic,1,Race and Hispanic origin,2,3,"Black only, non-Hispanic",15,16,Mean intake per person on a given day in grams,2,2007-2008,5,12.7,0.3,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Dietary fiber intake,,,Demographic Characteristic,1,Race and Hispanic origin,2,3,"Black only, non-Hispanic",15,16,Mean intake per person on a given day in grams,2,2009-2010,6,13.4,0.3,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Dietary fiber intake,,,Demographic Characteristic,1,Race and Hispanic origin,2,3,"Black only, non-Hispanic",15,16,Mean intake per person on a given day in grams,2,2011-2012,7,14.5,0.3,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Dietary fiber intake,,,Demographic Characteristic,1,Race and Hispanic origin,2,3,"Black only, non-Hispanic",15,16,Mean intake per person on a given day in grams,2,2013-2014,8,14.7,0.4,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Dietary fiber intake,,,Demographic Characteristic,1,Race and Hispanic origin,2,3,"Black only, non-Hispanic",15,16,Mean intake per person on a given day in grams,2,2015-2016,9,13.7,0.3,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Dietary fiber intake,,,Demographic Characteristic,1,Race and Hispanic origin,2,3,"Black only, non-Hispanic",15,16,Mean intake per person on a given day in grams,2,2017-2018,10,13.8,0.3,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Dietary fiber intake,,,Demographic Characteristic,1,Race and Hispanic origin,2,3,"White only, non-Hispanic",16,17,Mean intake per person on a given day in grams,2,1999-2000,1,15.3,0.5,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Dietary fiber intake,,,Demographic Characteristic,1,Race and Hispanic origin,2,3,"White only, non-Hispanic",16,17,Mean intake per person on a given day in grams,2,2001-2002,2,15.5,0.4,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Dietary fiber intake,,,Demographic Characteristic,1,Race and Hispanic origin,2,3,"White only, non-Hispanic",16,17,Mean intake per person on a given day in grams,2,2003-2004,3,15,0.4,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Dietary fiber intake,,,Demographic Characteristic,1,Race and Hispanic origin,2,3,"White only, non-Hispanic",16,17,Mean intake per person on a given day in grams,2,2005-2006,4,15.5,0.3,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
